,label,path,category
1296,33,ESC-50-master/audio/4-160036-A-33.wav,door_wood_creaks
1297,33,ESC-50-master/audio/4-160036-B-33.wav,door_wood_creaks
1298,10,ESC-50-master/audio/4-160999-A-10.wav,rain
1299,47,ESC-50-master/audio/4-161099-A-47.wav,airplane
1300,47,ESC-50-master/audio/4-161099-B-47.wav,airplane
1301,47,ESC-50-master/audio/4-161100-A-47.wav,airplane
1302,47,ESC-50-master/audio/4-161103-A-47.wav,airplane
1303,47,ESC-50-master/audio/4-161105-A-47.wav,airplane
1304,47,ESC-50-master/audio/4-161105-B-47.wav,airplane
1305,10,ESC-50-master/audio/4-161127-A-10.wav,rain
1306,5,ESC-50-master/audio/4-161303-A-5.wav,cat
1307,5,ESC-50-master/audio/4-161303-B-5.wav,cat
1308,19,ESC-50-master/audio/4-161519-A-19.wav,thunderstorm
1309,40,ESC-50-master/audio/4-161579-A-40.wav,helicopter
1310,40,ESC-50-master/audio/4-161579-B-40.wav,helicopter
1311,10,ESC-50-master/audio/4-163264-A-10.wav,rain
1312,16,ESC-50-master/audio/4-163606-A-16.wav,wind
1313,16,ESC-50-master/audio/4-163608-B-16.wav,wind
1314,16,ESC-50-master/audio/4-163609-A-16.wav,wind
1315,16,ESC-50-master/audio/4-163609-B-16.wav,wind
1316,13,ESC-50-master/audio/4-163697-A-13.wav,crickets
1317,1,ESC-50-master/audio/4-164021-A-1.wav,rooster
1318,1,ESC-50-master/audio/4-164064-A-1.wav,rooster
1319,1,ESC-50-master/audio/4-164064-B-1.wav,rooster
1320,1,ESC-50-master/audio/4-164064-C-1.wav,rooster
1321,10,ESC-50-master/audio/4-164206-A-10.wav,rain
1322,26,ESC-50-master/audio/4-164243-A-26.wav,laughing
1323,12,ESC-50-master/audio/4-164661-A-12.wav,crackling_fire
1324,12,ESC-50-master/audio/4-164661-B-12.wav,crackling_fire
1325,1,ESC-50-master/audio/4-164859-A-1.wav,rooster
1326,45,ESC-50-master/audio/4-165606-A-45.wav,train
1327,45,ESC-50-master/audio/4-165791-A-45.wav,train
1328,45,ESC-50-master/audio/4-165791-B-45.wav,train
1329,19,ESC-50-master/audio/4-165813-A-19.wav,thunderstorm
1330,19,ESC-50-master/audio/4-165813-B-19.wav,thunderstorm
1331,41,ESC-50-master/audio/4-165823-A-41.wav,chainsaw
1332,41,ESC-50-master/audio/4-165823-B-41.wav,chainsaw
1333,45,ESC-50-master/audio/4-165845-A-45.wav,train
1334,45,ESC-50-master/audio/4-165845-B-45.wav,train
1335,45,ESC-50-master/audio/4-165933-A-45.wav,train
1336,10,ESC-50-master/audio/4-166661-A-10.wav,rain
1337,11,ESC-50-master/audio/4-167063-A-11.wav,sea_waves
1338,11,ESC-50-master/audio/4-167063-B-11.wav,sea_waves
1339,11,ESC-50-master/audio/4-167063-C-11.wav,sea_waves
1340,20,ESC-50-master/audio/4-167077-A-20.wav,crying_baby
1341,20,ESC-50-master/audio/4-167077-B-20.wav,crying_baby
1342,20,ESC-50-master/audio/4-167077-C-20.wav,crying_baby
1343,32,ESC-50-master/audio/4-167155-A-32.wav,keyboard_typing
1344,26,ESC-50-master/audio/4-167571-A-26.wav,laughing
1345,21,ESC-50-master/audio/4-167642-A-21.wav,sneezing
1346,15,ESC-50-master/audio/4-168155-A-15.wav,water_drops
1347,45,ESC-50-master/audio/4-168446-A-45.wav,train
1348,17,ESC-50-master/audio/4-168868-A-17.wav,pouring_water
1349,41,ESC-50-master/audio/4-169127-A-41.wav,chainsaw
1350,41,ESC-50-master/audio/4-169127-B-41.wav,chainsaw
1351,37,ESC-50-master/audio/4-169508-A-37.wav,clock_alarm
1352,24,ESC-50-master/audio/4-169726-A-24.wav,coughing
1353,1,ESC-50-master/audio/4-170078-A-1.wav,rooster
1354,12,ESC-50-master/audio/4-170247-A-12.wav,crackling_fire
1355,12,ESC-50-master/audio/4-170247-B-12.wav,crackling_fire
1356,12,ESC-50-master/audio/4-171207-A-12.wav,crackling_fire
1357,24,ESC-50-master/audio/4-171396-A-24.wav,coughing
1358,21,ESC-50-master/audio/4-171519-A-21.wav,sneezing
1359,44,ESC-50-master/audio/4-171652-A-44.wav,engine
1360,23,ESC-50-master/audio/4-171706-A-23.wav,breathing
1361,13,ESC-50-master/audio/4-171823-A-13.wav,crickets
1362,13,ESC-50-master/audio/4-172143-A-13.wav,crickets
1363,32,ESC-50-master/audio/4-172180-A-32.wav,keyboard_typing
1364,37,ESC-50-master/audio/4-172366-A-37.wav,clock_alarm
1365,17,ESC-50-master/audio/4-172377-A-17.wav,pouring_water
1366,27,ESC-50-master/audio/4-172500-A-27.wav,brushing_teeth
1367,27,ESC-50-master/audio/4-172500-B-27.wav,brushing_teeth
1368,27,ESC-50-master/audio/4-172500-C-27.wav,brushing_teeth
1369,27,ESC-50-master/audio/4-172500-D-27.wav,brushing_teeth
1370,36,ESC-50-master/audio/4-172732-A-36.wav,vacuum_cleaner
1371,36,ESC-50-master/audio/4-172733-A-36.wav,vacuum_cleaner
1372,36,ESC-50-master/audio/4-172734-A-36.wav,vacuum_cleaner
1373,36,ESC-50-master/audio/4-172736-A-36.wav,vacuum_cleaner
1374,36,ESC-50-master/audio/4-172736-B-36.wav,vacuum_cleaner
1375,32,ESC-50-master/audio/4-172742-A-32.wav,keyboard_typing
1376,9,ESC-50-master/audio/4-173865-A-9.wav,crow
1377,9,ESC-50-master/audio/4-173865-B-9.wav,crow
1378,15,ESC-50-master/audio/4-174797-A-15.wav,water_drops
1379,3,ESC-50-master/audio/4-174860-A-3.wav,cow
1380,3,ESC-50-master/audio/4-174860-B-3.wav,cow
1381,40,ESC-50-master/audio/4-175000-A-40.wav,helicopter
1382,40,ESC-50-master/audio/4-175000-B-40.wav,helicopter
1383,40,ESC-50-master/audio/4-175000-C-40.wav,helicopter
1384,34,ESC-50-master/audio/4-175025-A-34.wav,can_opening
1385,43,ESC-50-master/audio/4-175845-A-43.wav,car_horn
1386,43,ESC-50-master/audio/4-175846-A-43.wav,car_horn
1387,43,ESC-50-master/audio/4-175855-A-43.wav,car_horn
1388,43,ESC-50-master/audio/4-175856-A-43.wav,car_horn
1389,38,ESC-50-master/audio/4-175945-A-38.wav,clock_tick
1390,43,ESC-50-master/audio/4-176631-A-43.wav,car_horn
1391,43,ESC-50-master/audio/4-176638-A-43.wav,car_horn
1392,23,ESC-50-master/audio/4-176914-A-23.wav,breathing
1393,32,ESC-50-master/audio/4-177243-A-32.wav,keyboard_typing
1394,10,ESC-50-master/audio/4-177250-A-10.wav,rain
1395,24,ESC-50-master/audio/4-177835-A-24.wav,coughing
1396,43,ESC-50-master/audio/4-178402-A-43.wav,car_horn
1397,45,ESC-50-master/audio/4-178881-A-45.wav,train
1398,34,ESC-50-master/audio/4-179836-A-34.wav,can_opening
1399,38,ESC-50-master/audio/4-179984-A-38.wav,clock_tick
1400,28,ESC-50-master/audio/4-180337-A-28.wav,snoring
1401,10,ESC-50-master/audio/4-180380-A-10.wav,rain
1402,17,ESC-50-master/audio/4-180453-A-17.wav,pouring_water
1403,38,ESC-50-master/audio/4-181035-A-38.wav,clock_tick
1404,10,ESC-50-master/audio/4-181286-A-10.wav,rain
1405,13,ESC-50-master/audio/4-181362-A-13.wav,crickets
1406,12,ESC-50-master/audio/4-181563-A-12.wav,crackling_fire
1407,26,ESC-50-master/audio/4-181599-A-26.wav,laughing
1408,17,ESC-50-master/audio/4-181628-A-17.wav,pouring_water
1409,32,ESC-50-master/audio/4-181707-A-32.wav,keyboard_typing
1410,32,ESC-50-master/audio/4-181708-A-32.wav,keyboard_typing
1411,38,ESC-50-master/audio/4-181865-A-38.wav,clock_tick
1412,3,ESC-50-master/audio/4-181955-A-3.wav,cow
1413,3,ESC-50-master/audio/4-181955-B-3.wav,cow
1414,3,ESC-50-master/audio/4-181955-C-3.wav,cow
1415,36,ESC-50-master/audio/4-181999-A-36.wav,vacuum_cleaner
1416,30,ESC-50-master/audio/4-182034-A-30.wav,door_wood_knock
1417,30,ESC-50-master/audio/4-182039-A-30.wav,door_wood_knock
1418,30,ESC-50-master/audio/4-182041-A-30.wav,door_wood_knock
1419,7,ESC-50-master/audio/4-182314-A-7.wav,insects
1420,7,ESC-50-master/audio/4-182314-B-7.wav,insects
1421,12,ESC-50-master/audio/4-182368-A-12.wav,crackling_fire
1422,12,ESC-50-master/audio/4-182369-A-12.wav,crackling_fire
1423,0,ESC-50-master/audio/4-182395-A-0.wav,dog
1424,11,ESC-50-master/audio/4-182613-A-11.wav,sea_waves
1425,11,ESC-50-master/audio/4-182613-B-11.wav,sea_waves
1426,14,ESC-50-master/audio/4-182795-A-14.wav,chirping_birds
1427,17,ESC-50-master/audio/4-182839-A-17.wav,pouring_water
1428,1,ESC-50-master/audio/4-183487-A-1.wav,rooster
1429,28,ESC-50-master/audio/4-183882-A-28.wav,snoring
1430,28,ESC-50-master/audio/4-183882-B-28.wav,snoring
1431,0,ESC-50-master/audio/4-183992-A-0.wav,dog
1432,28,ESC-50-master/audio/4-184235-A-28.wav,snoring
1433,28,ESC-50-master/audio/4-184237-A-28.wav,snoring
1434,21,ESC-50-master/audio/4-184434-A-21.wav,sneezing
1435,0,ESC-50-master/audio/4-184575-A-0.wav,dog
1436,21,ESC-50-master/audio/4-185415-A-21.wav,sneezing
1437,20,ESC-50-master/audio/4-185575-A-20.wav,crying_baby
1438,20,ESC-50-master/audio/4-185575-B-20.wav,crying_baby
1439,20,ESC-50-master/audio/4-185575-C-20.wav,crying_baby
1440,32,ESC-50-master/audio/4-185613-A-32.wav,keyboard_typing
1441,21,ESC-50-master/audio/4-185619-A-21.wav,sneezing
1442,30,ESC-50-master/audio/4-186518-A-30.wav,door_wood_knock
1443,17,ESC-50-master/audio/4-186693-A-17.wav,pouring_water
1444,44,ESC-50-master/audio/4-186935-A-44.wav,engine
1445,44,ESC-50-master/audio/4-186936-A-44.wav,engine
1446,44,ESC-50-master/audio/4-186938-A-44.wav,engine
1447,44,ESC-50-master/audio/4-186940-A-44.wav,engine
1448,44,ESC-50-master/audio/4-186962-A-44.wav,engine
1449,30,ESC-50-master/audio/4-187284-A-30.wav,door_wood_knock
1450,34,ESC-50-master/audio/4-187384-A-34.wav,can_opening
1451,17,ESC-50-master/audio/4-187504-A-17.wav,pouring_water
1452,17,ESC-50-master/audio/4-187504-B-17.wav,pouring_water
1453,14,ESC-50-master/audio/4-187769-A-14.wav,chirping_birds
1454,14,ESC-50-master/audio/4-187769-B-14.wav,chirping_birds
1455,34,ESC-50-master/audio/4-188003-A-34.wav,can_opening
1456,38,ESC-50-master/audio/4-188033-A-38.wav,clock_tick
1457,29,ESC-50-master/audio/4-188191-A-29.wav,drinking_sipping
1458,29,ESC-50-master/audio/4-188191-B-29.wav,drinking_sipping
1459,29,ESC-50-master/audio/4-188191-C-29.wav,drinking_sipping
1460,9,ESC-50-master/audio/4-188287-A-9.wav,crow
1461,15,ESC-50-master/audio/4-188293-A-15.wav,water_drops
1462,15,ESC-50-master/audio/4-188293-B-15.wav,water_drops
1463,29,ESC-50-master/audio/4-188595-A-29.wav,drinking_sipping
1464,8,ESC-50-master/audio/4-188703-A-8.wav,sheep
1465,8,ESC-50-master/audio/4-188703-B-8.wav,sheep
1466,8,ESC-50-master/audio/4-188703-C-8.wav,sheep
1467,8,ESC-50-master/audio/4-188703-D-8.wav,sheep
1468,30,ESC-50-master/audio/4-188878-A-30.wav,door_wood_knock
1469,37,ESC-50-master/audio/4-189332-A-37.wav,clock_alarm
1470,22,ESC-50-master/audio/4-189828-A-22.wav,clapping
1471,22,ESC-50-master/audio/4-189830-A-22.wav,clapping
1472,22,ESC-50-master/audio/4-189832-A-22.wav,clapping
1473,22,ESC-50-master/audio/4-189832-B-22.wav,clapping
1474,22,ESC-50-master/audio/4-189833-A-22.wav,clapping
1475,22,ESC-50-master/audio/4-189836-A-22.wav,clapping
1476,22,ESC-50-master/audio/4-189838-A-22.wav,clapping
1477,43,ESC-50-master/audio/4-191015-A-43.wav,car_horn
1478,7,ESC-50-master/audio/4-191246-A-7.wav,insects
1479,7,ESC-50-master/audio/4-191246-B-7.wav,insects
1480,28,ESC-50-master/audio/4-191297-A-28.wav,snoring
1481,38,ESC-50-master/audio/4-191327-A-38.wav,clock_tick
1482,0,ESC-50-master/audio/4-191687-A-0.wav,dog
1483,31,ESC-50-master/audio/4-192068-A-31.wav,mouse_click
1484,0,ESC-50-master/audio/4-192236-A-0.wav,dog
1485,40,ESC-50-master/audio/4-193480-A-40.wav,helicopter
1486,40,ESC-50-master/audio/4-193480-B-40.wav,helicopter
1487,13,ESC-50-master/audio/4-194246-A-13.wav,crickets
1488,36,ESC-50-master/audio/4-194680-A-36.wav,vacuum_cleaner
1489,38,ESC-50-master/audio/4-194711-A-38.wav,clock_tick
1490,0,ESC-50-master/audio/4-194754-A-0.wav,dog
1491,29,ESC-50-master/audio/4-194808-A-29.wav,drinking_sipping
1492,25,ESC-50-master/audio/4-194979-A-25.wav,footsteps
1493,25,ESC-50-master/audio/4-194981-A-25.wav,footsteps
1494,31,ESC-50-master/audio/4-195305-A-31.wav,mouse_click
1495,44,ESC-50-master/audio/4-195451-A-44.wav,engine
1496,11,ESC-50-master/audio/4-195497-A-11.wav,sea_waves
1497,11,ESC-50-master/audio/4-195497-B-11.wav,sea_waves
1498,13,ESC-50-master/audio/4-195707-A-13.wav,crickets
1499,13,ESC-50-master/audio/4-195805-A-13.wav,crickets
1500,8,ESC-50-master/audio/4-196671-A-8.wav,sheep
1501,8,ESC-50-master/audio/4-196671-B-8.wav,sheep
1502,8,ESC-50-master/audio/4-196672-A-8.wav,sheep
1503,6,ESC-50-master/audio/4-197103-A-6.wav,hen
1504,28,ESC-50-master/audio/4-197454-A-28.wav,snoring
1505,28,ESC-50-master/audio/4-197454-B-28.wav,snoring
1506,15,ESC-50-master/audio/4-197871-A-15.wav,water_drops
1507,23,ESC-50-master/audio/4-198025-A-23.wav,breathing
1508,49,ESC-50-master/audio/4-198360-A-49.wav,hand_saw
1509,49,ESC-50-master/audio/4-198360-B-49.wav,hand_saw
1510,49,ESC-50-master/audio/4-198360-C-49.wav,hand_saw
1511,37,ESC-50-master/audio/4-198841-A-37.wav,clock_alarm
1512,25,ESC-50-master/audio/4-198962-A-25.wav,footsteps
1513,25,ESC-50-master/audio/4-198962-B-25.wav,footsteps
1514,38,ESC-50-master/audio/4-198965-A-38.wav,clock_tick
1515,0,ESC-50-master/audio/4-199261-A-0.wav,dog
1516,6,ESC-50-master/audio/4-200330-A-6.wav,hen
1517,6,ESC-50-master/audio/4-200330-B-6.wav,hen
1518,31,ESC-50-master/audio/4-201300-A-31.wav,mouse_click
1519,31,ESC-50-master/audio/4-201800-A-31.wav,mouse_click
1520,44,ESC-50-master/audio/4-201988-A-44.wav,engine
1521,31,ESC-50-master/audio/4-202298-A-31.wav,mouse_click
1522,13,ESC-50-master/audio/4-202749-A-13.wav,crickets
1523,39,ESC-50-master/audio/4-204115-A-39.wav,glass_breaking
1524,39,ESC-50-master/audio/4-204119-A-39.wav,glass_breaking
1525,39,ESC-50-master/audio/4-204121-A-39.wav,glass_breaking
1526,39,ESC-50-master/audio/4-204123-A-39.wav,glass_breaking
1527,29,ESC-50-master/audio/4-204202-A-29.wav,drinking_sipping
1528,31,ESC-50-master/audio/4-204612-A-31.wav,mouse_click
1529,11,ESC-50-master/audio/4-204618-A-11.wav,sea_waves
1530,31,ESC-50-master/audio/4-204683-A-31.wav,mouse_click
1531,37,ESC-50-master/audio/4-204684-A-37.wav,clock_alarm
1532,39,ESC-50-master/audio/4-204777-A-39.wav,glass_breaking
1533,39,ESC-50-master/audio/4-204777-B-39.wav,glass_breaking
1534,39,ESC-50-master/audio/4-204777-C-39.wav,glass_breaking
1535,6,ESC-50-master/audio/4-204830-A-6.wav,hen
1536,23,ESC-50-master/audio/4-205526-A-23.wav,breathing
1537,23,ESC-50-master/audio/4-205526-B-23.wav,breathing
1538,22,ESC-50-master/audio/4-205738-A-22.wav,clapping
1539,23,ESC-50-master/audio/4-207116-A-23.wav,breathing
1540,0,ESC-50-master/audio/4-207124-A-0.wav,dog
1541,1,ESC-50-master/audio/4-208021-A-1.wav,rooster
1542,37,ESC-50-master/audio/4-209536-A-37.wav,clock_alarm
1543,37,ESC-50-master/audio/4-209698-A-37.wav,clock_alarm
1544,23,ESC-50-master/audio/4-210000-A-23.wav,breathing
1545,23,ESC-50-master/audio/4-210000-B-23.wav,breathing
1546,31,ESC-50-master/audio/4-210309-A-31.wav,mouse_click
1547,29,ESC-50-master/audio/4-210593-A-29.wav,drinking_sipping
1548,30,ESC-50-master/audio/4-211502-A-30.wav,door_wood_knock
1549,15,ESC-50-master/audio/4-212604-A-15.wav,water_drops
1550,15,ESC-50-master/audio/4-212604-B-15.wav,water_drops
1551,15,ESC-50-master/audio/4-212604-C-15.wav,water_drops
1552,39,ESC-50-master/audio/4-212698-A-39.wav,glass_breaking
1553,34,ESC-50-master/audio/4-212728-A-34.wav,can_opening
1554,29,ESC-50-master/audio/4-213193-A-29.wav,drinking_sipping
1555,3,ESC-50-master/audio/4-213915-A-3.wav,cow
1556,3,ESC-50-master/audio/4-213915-B-3.wav,cow
1557,3,ESC-50-master/audio/4-213915-C-3.wav,cow
1558,34,ESC-50-master/audio/4-215635-A-34.wav,can_opening
1559,14,ESC-50-master/audio/4-216211-A-14.wav,chirping_birds
1560,34,ESC-50-master/audio/4-216349-A-34.wav,can_opening
1561,35,ESC-50-master/audio/4-218199-A-35.wav,washing_machine
1562,35,ESC-50-master/audio/4-218199-B-35.wav,washing_machine
1563,35,ESC-50-master/audio/4-218199-C-35.wav,washing_machine
1564,35,ESC-50-master/audio/4-218199-D-35.wav,washing_machine
1565,35,ESC-50-master/audio/4-218199-E-35.wav,washing_machine
1566,35,ESC-50-master/audio/4-218199-F-35.wav,washing_machine
1567,35,ESC-50-master/audio/4-218199-G-35.wav,washing_machine
1568,35,ESC-50-master/audio/4-218199-H-35.wav,washing_machine
1569,25,ESC-50-master/audio/4-218304-A-25.wav,footsteps
1570,25,ESC-50-master/audio/4-218304-B-25.wav,footsteps
1571,14,ESC-50-master/audio/4-223125-A-14.wav,chirping_birds
1572,14,ESC-50-master/audio/4-223127-A-14.wav,chirping_birds
1573,6,ESC-50-master/audio/4-232495-A-6.wav,hen
1574,2,ESC-50-master/audio/4-234644-A-2.wav,pig
1575,6,ESC-50-master/audio/4-234879-A-6.wav,hen
1576,6,ESC-50-master/audio/4-244318-A-6.wav,hen
1577,8,ESC-50-master/audio/4-250864-A-8.wav,sheep
1578,2,ESC-50-master/audio/4-250869-A-2.wav,pig
1579,2,ESC-50-master/audio/4-250869-B-2.wav,pig
1580,2,ESC-50-master/audio/4-250869-C-2.wav,pig
1581,49,ESC-50-master/audio/4-251645-A-49.wav,hand_saw
1582,49,ESC-50-master/audio/4-251645-B-49.wav,hand_saw
1583,47,ESC-50-master/audio/4-251959-A-47.wav,airplane
1584,6,ESC-50-master/audio/4-253649-A-6.wav,hen
1585,47,ESC-50-master/audio/4-255371-A-47.wav,airplane
1586,30,ESC-50-master/audio/4-261068-A-30.wav,door_wood_knock
1587,34,ESC-50-master/audio/4-264453-A-34.wav,can_opening
1588,20,ESC-50-master/audio/4-59579-A-20.wav,crying_baby
1589,20,ESC-50-master/audio/4-59579-B-20.wav,crying_baby
1590,42,ESC-50-master/audio/4-67358-A-42.wav,siren
1591,42,ESC-50-master/audio/4-80761-A-42.wav,siren
1592,42,ESC-50-master/audio/4-90014-A-42.wav,siren
1593,42,ESC-50-master/audio/4-90014-B-42.wav,siren
1594,4,ESC-50-master/audio/4-99193-A-4.wav,frog
1595,4,ESC-50-master/audio/4-99193-B-4.wav,frog
1596,4,ESC-50-master/audio/4-99644-A-4.wav,frog
1597,4,ESC-50-master/audio/4-99644-B-4.wav,frog
1598,4,ESC-50-master/audio/4-99644-C-4.wav,frog
1599,4,ESC-50-master/audio/4-99644-D-4.wav,frog
1600,2,ESC-50-master/audio/5-103415-A-2.wav,pig
1601,2,ESC-50-master/audio/5-103416-A-2.wav,pig
1602,2,ESC-50-master/audio/5-103418-A-2.wav,pig
1603,2,ESC-50-master/audio/5-103420-A-2.wav,pig
1604,2,ESC-50-master/audio/5-103421-A-2.wav,pig
1605,2,ESC-50-master/audio/5-103422-A-2.wav,pig
1606,42,ESC-50-master/audio/5-117118-A-42.wav,siren
1607,42,ESC-50-master/audio/5-117120-A-42.wav,siren
1608,42,ESC-50-master/audio/5-117122-A-42.wav,siren
1609,2,ESC-50-master/audio/5-117250-A-2.wav,pig
1610,16,ESC-50-master/audio/5-117773-A-16.wav,wind
1611,2,ESC-50-master/audio/5-127990-A-2.wav,pig
1612,42,ESC-50-master/audio/5-133989-A-42.wav,siren
1613,42,ESC-50-master/audio/5-133989-B-42.wav,siren
1614,35,ESC-50-master/audio/5-141683-A-35.wav,washing_machine
1615,27,ESC-50-master/audio/5-147297-A-27.wav,brushing_teeth
1616,42,ESC-50-master/audio/5-150409-A-42.wav,siren
1617,20,ESC-50-master/audio/5-151085-A-20.wav,crying_baby
1618,4,ESC-50-master/audio/5-156026-A-4.wav,frog
1619,4,ESC-50-master/audio/5-156026-B-4.wav,frog
1620,4,ESC-50-master/audio/5-156026-C-4.wav,frog
1621,4,ESC-50-master/audio/5-156026-D-4.wav,frog
1622,18,ESC-50-master/audio/5-156698-A-18.wav,toilet_flush
1623,19,ESC-50-master/audio/5-156999-A-19.wav,thunderstorm
1624,19,ESC-50-master/audio/5-156999-B-19.wav,thunderstorm
1625,19,ESC-50-master/audio/5-156999-C-19.wav,thunderstorm
1626,19,ESC-50-master/audio/5-156999-D-19.wav,thunderstorm
1627,19,ESC-50-master/audio/5-156999-E-19.wav,thunderstorm
1628,16,ESC-50-master/audio/5-157204-A-16.wav,wind
1629,16,ESC-50-master/audio/5-157204-B-16.wav,wind
1630,42,ESC-50-master/audio/5-160551-A-42.wav,siren
1631,48,ESC-50-master/audio/5-160614-A-48.wav,fireworks
1632,48,ESC-50-master/audio/5-160614-B-48.wav,fireworks
1633,48,ESC-50-master/audio/5-160614-C-48.wav,fireworks
1634,48,ESC-50-master/audio/5-160614-D-48.wav,fireworks
1635,48,ESC-50-master/audio/5-160614-E-48.wav,fireworks
1636,48,ESC-50-master/audio/5-160614-F-48.wav,fireworks
1637,48,ESC-50-master/audio/5-160614-G-48.wav,fireworks
1638,48,ESC-50-master/audio/5-160614-H-48.wav,fireworks
1639,33,ESC-50-master/audio/5-161270-A-33.wav,door_wood_creaks
1640,33,ESC-50-master/audio/5-161270-B-33.wav,door_wood_creaks
1641,5,ESC-50-master/audio/5-169983-A-5.wav,cat
1642,41,ESC-50-master/audio/5-170338-A-41.wav,chainsaw
1643,41,ESC-50-master/audio/5-170338-B-41.wav,chainsaw
1644,26,ESC-50-master/audio/5-171118-A-26.wav,laughing
1645,41,ESC-50-master/audio/5-171653-A-41.wav,chainsaw
1646,5,ESC-50-master/audio/5-172299-A-5.wav,cat
1647,5,ESC-50-master/audio/5-172639-A-5.wav,cat
1648,33,ESC-50-master/audio/5-173568-A-33.wav,door_wood_creaks
1649,18,ESC-50-master/audio/5-177034-A-18.wav,toilet_flush
1650,5,ESC-50-master/audio/5-177614-A-5.wav,cat
1651,33,ESC-50-master/audio/5-177779-A-33.wav,door_wood_creaks
1652,40,ESC-50-master/audio/5-177957-A-40.wav,helicopter
1653,40,ESC-50-master/audio/5-177957-B-40.wav,helicopter
1654,40,ESC-50-master/audio/5-177957-C-40.wav,helicopter
1655,40,ESC-50-master/audio/5-177957-D-40.wav,helicopter
1656,40,ESC-50-master/audio/5-177957-E-40.wav,helicopter
1657,24,ESC-50-master/audio/5-178997-A-24.wav,coughing
1658,46,ESC-50-master/audio/5-179294-A-46.wav,church_bells
1659,16,ESC-50-master/audio/5-179496-A-16.wav,wind
1660,16,ESC-50-master/audio/5-179496-B-16.wav,wind
1661,43,ESC-50-master/audio/5-179860-A-43.wav,car_horn
1662,43,ESC-50-master/audio/5-179863-A-43.wav,car_horn
1663,43,ESC-50-master/audio/5-179865-A-43.wav,car_horn
1664,43,ESC-50-master/audio/5-179866-A-43.wav,car_horn
1665,43,ESC-50-master/audio/5-179868-A-43.wav,car_horn
1666,43,ESC-50-master/audio/5-180156-A-43.wav,car_horn
1667,43,ESC-50-master/audio/5-180156-B-43.wav,car_horn
1668,43,ESC-50-master/audio/5-180156-C-43.wav,car_horn
1669,27,ESC-50-master/audio/5-180229-A-27.wav,brushing_teeth
1670,33,ESC-50-master/audio/5-181458-A-33.wav,door_wood_creaks
1671,10,ESC-50-master/audio/5-181766-A-10.wav,rain
1672,35,ESC-50-master/audio/5-181977-A-35.wav,washing_machine
1673,36,ESC-50-master/audio/5-182007-A-36.wav,vacuum_cleaner
1674,36,ESC-50-master/audio/5-182010-A-36.wav,vacuum_cleaner
1675,36,ESC-50-master/audio/5-182012-A-36.wav,vacuum_cleaner
1676,18,ESC-50-master/audio/5-182404-A-18.wav,toilet_flush
1677,42,ESC-50-master/audio/5-184323-A-42.wav,siren
1678,24,ESC-50-master/audio/5-184871-A-24.wav,coughing
1679,27,ESC-50-master/audio/5-185516-A-27.wav,brushing_teeth
1680,41,ESC-50-master/audio/5-185579-A-41.wav,chainsaw
1681,41,ESC-50-master/audio/5-185579-B-41.wav,chainsaw
1682,18,ESC-50-master/audio/5-185908-A-18.wav,toilet_flush
1683,12,ESC-50-master/audio/5-186924-A-12.wav,crackling_fire
1684,4,ESC-50-master/audio/5-187201-A-4.wav,frog
1685,4,ESC-50-master/audio/5-187201-B-4.wav,frog
1686,33,ESC-50-master/audio/5-187444-A-33.wav,door_wood_creaks
1687,21,ESC-50-master/audio/5-187979-A-21.wav,sneezing
1688,36,ESC-50-master/audio/5-188365-A-36.wav,vacuum_cleaner
1689,19,ESC-50-master/audio/5-188495-A-19.wav,thunderstorm
1690,33,ESC-50-master/audio/5-188606-A-33.wav,door_wood_creaks
1691,10,ESC-50-master/audio/5-188655-A-10.wav,rain
1692,46,ESC-50-master/audio/5-188716-A-46.wav,church_bells
1693,45,ESC-50-master/audio/5-188796-A-45.wav,train
1694,45,ESC-50-master/audio/5-188945-A-45.wav,train
1695,12,ESC-50-master/audio/5-189212-A-12.wav,crackling_fire
1696,12,ESC-50-master/audio/5-189237-A-12.wav,crackling_fire
1697,4,ESC-50-master/audio/5-189795-A-4.wav,frog
1698,40,ESC-50-master/audio/5-191131-A-40.wav,helicopter
1699,33,ESC-50-master/audio/5-191497-A-33.wav,door_wood_creaks
1700,19,ESC-50-master/audio/5-192191-A-19.wav,thunderstorm
1701,10,ESC-50-master/audio/5-193339-A-10.wav,rain
1702,12,ESC-50-master/audio/5-193473-A-12.wav,crackling_fire
1703,12,ESC-50-master/audio/5-193473-B-12.wav,crackling_fire
1704,21,ESC-50-master/audio/5-194533-A-21.wav,sneezing
1705,10,ESC-50-master/audio/5-194892-A-10.wav,rain
1706,3,ESC-50-master/audio/5-194899-A-3.wav,cow
1707,3,ESC-50-master/audio/5-194899-B-3.wav,cow
1708,3,ESC-50-master/audio/5-194899-C-3.wav,cow
1709,3,ESC-50-master/audio/5-194899-D-3.wav,cow
1710,1,ESC-50-master/audio/5-194930-A-1.wav,rooster
1711,1,ESC-50-master/audio/5-194930-B-1.wav,rooster
1712,7,ESC-50-master/audio/5-194932-A-7.wav,insects
1713,7,ESC-50-master/audio/5-195517-A-7.wav,insects
1714,7,ESC-50-master/audio/5-195518-A-7.wav,insects
1715,19,ESC-50-master/audio/5-195557-A-19.wav,thunderstorm
1716,10,ESC-50-master/audio/5-195710-A-10.wav,rain
1717,45,ESC-50-master/audio/5-197118-A-45.wav,train
1718,45,ESC-50-master/audio/5-197121-A-45.wav,train
